"bandNumber","site","bandDate","age","sex","mass","wing","species","bandYear","bci","imp","can","imp2","can2","cCats","tCats","ch"
"2710-25946","MORRCHRVA1",2013-05-21,"SY","F",9.1,61,"CACH",2013,-0.860397339495229,0.253957472,40.52244712,0.0644943975846308,1642.0687205932,0,0,"00000000000001000"
"2710-25947","MORRCHRVA1",2013-05-21,"SY","U",11,63.5,"CACH",2013,0.770742460921254,0.253957472,40.52244712,0.0644943975846308,1642.0687205932,0,0,"00000000000001001"
"2710-25948","MORRCHRVA1",2013-05-21,"ASY","M",10.1,61,"CACH",2013,0.453307831791974,0.253957472,40.52244712,0.0644943975846308,1642.0687205932,0,0,"00000000000001000"
"2710-25949","MORRCHRVA1",2013-05-21,"ASY","F",9.5,57,"CACH",2013,1.03587565416092,0.253957472,40.52244712,0.0644943975846308,1642.0687205932,0,0,"00000000000001110"
"2710-25950","MORRCHRVA1",2013-05-21,"SY","M",10.3,62,"CACH",2013,0.382157997244775,0.253957472,40.52244712,0.0644943975846308,1642.0687205932,0,0,"00000000000001100"
"2710-25951","MORRCHRVA1",2013-05-21,"SY","F",9.3,57,"CACH",2013,0.744275863584715,0.253957472,40.52244712,0.0644943975846308,1642.0687205932,0,0,"00000000000001000"
"2710-25952","STEWBETMD1",2013-05-23,"ASY","M",11.2,50.5,"HOWR",2013,0.119172377796347,10.65494417,43.13767455,113.527835265817,1860.85896558172,0,0,"00000000000001000"
"2710-25953","STEWBETMD1",2013-05-23,"SY","F",12.5,49,"HOWR",2013,1.81324662594279,10.65494417,43.13767455,113.527835265817,1860.85896558172,0,0,"00000000000001000"
"2710-25954","MORRCHRVA1",2013-05-28,"ASY","F",9.1,57,"CACH",2013,0.45267607300851,0.253957472,40.52244712,0.0644943975846308,1642.0687205932,0,0,"00000000000001000"
"2710-25955","MORRCHRVA1",2013-05-28,"SY","U",10.3,64,"CACH",2013,-0.24620275406331,0.253957472,40.52244712,0.0644943975846308,1642.0687205932,0,0,"00000000000001101"
"2710-25956","MORRCHRVA1",2013-05-28,"SY","U",10.3,60,"CACH",2013,1.06411808089647,0.253957472,40.52244712,0.0644943975846308,1642.0687205932,0,0,"00000000000001010"
"2710-25967","ROHRSALMD1",2013-06-27,"HY","U",9.1,57.5,"CACH",2013,0.275814209229027,0.463756779,61.16224778,0.215070350068455,3740.82055350212,1.33333333333333,0,"00000000000001000"
"2710-25968","ROHRSALMD1",2013-06-27,"HY","U",9.5,58,"CACH",2013,0.67063168163072,0.463756779,61.16224778,0.215070350068455,3740.82055350212,1.33333333333333,0,"00000000000001010"
"2710-25969","ROHRSALMD1",2013-06-27,"HY","U",8.8,58.5,"CACH",2013,-0.486736155178005,0.463756779,61.16224778,0.215070350068455,3740.82055350212,1.33333333333333,0,"00000000000001000"
"2710-25970","ROHRSALMD1",2013-06-27,"AHY","F",9.8,57,"CACH",2013,1.47327534002522,0.463756779,61.16224778,0.215070350068455,3740.82055350212,1.33333333333333,0,"00000000000001000"
"2710-25971","ROHRSALMD1",2013-06-27,"HY","U",9.3,62.5,"CACH",2013,-1.04529268326741,0.463756779,61.16224778,0.215070350068455,3740.82055350212,1.33333333333333,0,"00000000000001100"
"2710-25973","CAMPROSMD1",2013-07-19,"AHY","F",10.6,57,"CACH",2013,2.63967450233004,6.690999457,68.94950162,44.7694737335743,4754.03377364638,0,0,"00000000000001010"
"2710-25976","CAMPROSMD1",2013-07-19,"AHY","F",10.1,60.1,"CACH",2013,0.759838362821658,6.690999457,68.94950162,44.7694737335743,4754.03377364638,0,0,"00000000000001000"
"2710-53701","GECACARVA1",2013-07-10,"HY","U",8.7,61,"CACH",2013,-1.38587940801011,26.20836622,27.43229868,686.878459921637,752.53101086873,0.666666666666667,0,"00000000000001000"
"2710-53702","GECACARVA1",2013-07-10,"HY","U",10.6,61.5,"CACH",2013,0.936580964922796,26.20836622,27.43229868,686.878459921637,752.53101086873,0.666666666666667,0,"00000000000001100"
"2710-53703","GECACARVA1",2013-07-10,"HY","U",10,59,"CACH",2013,1.01239409415165,26.20836622,27.43229868,686.878459921637,752.53101086873,0.666666666666667,0,"00000000000001000"
"2710-53704","GECACARVA1",2013-07-10,"HY","U",9.4,60,"CACH",2013,-0.148630388151564,26.20836622,27.43229868,686.878459921637,752.53101086873,0.666666666666667,0,"00000000000001000"
"2710-53705","GECACARVA1",2013-07-10,"HY","U",10.1,60,"CACH",2013,0.794618421108014,26.20836622,27.43229868,686.878459921637,752.53101086873,0.666666666666667,0,"00000000000001000"
"2710-53706","GECACARVA1",2013-07-10,"HY","U",8.6,58,"CACH",2013,-0.606965315406705,26.20836622,27.43229868,686.878459921637,752.53101086873,0.666666666666667,0,"00000000000001000"
"2710-53774","KEYESUSMD1",2015-05-18,"AHY","F",8.9,60,"CACH",2015,-0.822379537622692,1.348740725,64.01294036,1.81910154327353,4097.65653353292,0,0,"00000000000000011"
"2710-53775","KEYESUSMD1",2015-05-18,"AHY","M",10.9,51,"HOWR",2015,-0.2980953877497,1.348740725,64.01294036,1.81910154327353,4097.65653353292,0,0,"00000000000000011"
"2710-53788","TATEJUAMD1",2015-06-17,"AHY","U",8.9,59,"CACH",2015,-0.508631840007996,15.26069222,41.28186902,232.888727033569,1704.19270978444,1,0.166666666666667,"00000000000000010"
"2710-53789","TATEJUAMD1",2015-06-17,"HY","U",9.5,61,"CACH",2015,-0.334915270980346,15.26069222,41.28186902,232.888727033569,1704.19270978444,1,0.166666666666667,"00000000000000010"
"2710-53790","TATEJUAMD1",2015-06-17,"AHY","U",8.8,59,"CACH",2015,-0.646906924931599,15.26069222,41.28186902,232.888727033569,1704.19270978444,1,0.166666666666667,"00000000000000011"
"2710-53791","TATEJUAMD1",2015-06-17,"HY","U",9.5,60,"CACH",2015,-0.013880558257339,15.26069222,41.28186902,232.888727033569,1704.19270978444,1,0.166666666666667,"00000000000000011"
"2710-53792","PERRCHRMD1",2015-06-22,"AHY","U",9.5,61,"CACH",2015,-0.334915270980346,0,98.61435002,0,9724.79002986707,0,0,"00000000000000010"
"2710-53794","PERRCHRMD1",2015-06-22,"AHY","F",9.7,61,"CACH",2015,-0.0721742367229082,0,98.61435002,0,9724.79002986707,0,0,"00000000000000011"
"2710-53801","STUECHRVA2",2015-06-21,"AHY","M",10.8,49,"HOWR",2015,0.302247846386909,20.95810204,34.6713384,439.242041119052,1202.10170644731,0,0,"00000000000000010"
"2710-53802","STUECHRVA2",2015-06-21,"AHY","F",10.6,49,"HOWR",2015,0.124483284086217,20.95810204,34.6713384,439.242041119052,1202.10170644731,0,0,"00000000000000010"
"2710-53808","BRIGKIMMD1",2015-06-28,"AHY","F",9.4,59,"CACH",2015,0.182743584610025,47.5602789,6.773998588,2261.98012904579,45.887056870226,0,0.5,"00000000000000011"
"2710-53809","BRIGKIMMD1",2015-06-28,"HY","U",9.4,59.5,"CACH",2015,0.0152907576346959,47.5602789,6.773998588,2261.98012904579,45.887056870226,0,0.5,"00000000000000010"
"2710-53810","BRIGKIMMD1",2015-06-28,"AHY","U",9.9,63,"CACH",2015,-0.4384156587103,47.5602789,6.773998588,2261.98012904579,45.887056870226,0,0.5,"00000000000000010"
"2710-53901","PADORAMVA1",2013-07-30,"HY","U",9.1,59.5,"CACH",2013,-0.39419025797733,15.11515326,47.60664292,228.467858073289,2266.39245011239,0,0,"00000000000001000"
"2710-53902","PADORAMVA1",2013-07-30,"HY","U",9.5,59.5,"CACH",2013,0.151784429505373,15.11515326,47.60664292,228.467858073289,2266.39245011239,0,0,"00000000000001000"
"2710-53903","PADORAMVA1",2013-07-30,"HY","U",9.8,59.5,"CACH",2013,0.561265445117398,15.11515326,47.60664292,228.467858073289,2266.39245011239,0,0,"00000000000001000"
"2710-53904","NEWBCARVA1",2013-08-01,"HY","M",10.4,66,"CACH",2013,-0.710268152570753,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000001110"
"2710-53905","NEWBCARVA1",2013-08-01,"HY","U",9.3,61.5,"CACH",2013,-0.749947711687677,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000001010"
"2710-53906","NEWBCARVA1",2013-08-01,"HY","U",8.9,58,"CACH",2013,-0.181099649727563,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000001000"
"2710-53907","NEWBCARVA1",2013-08-01,"HY","U",9.5,59,"CACH",2013,0.321018669533628,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000001000"
"2710-53908","NEWBCARVA1",2013-08-01,"AHY","M",9.3,60,"CACH",2013,-0.283380218045788,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000001000"
"2710-53909","NEWBCARVA1",2013-08-01,"AHY","F",9.8,61,"CACH",2013,0.0591962804058142,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000001000"
"2710-53910","NEWBCARVA1",2013-08-01,"AHY","F",9.4,62.5,"CACH",2013,-0.918735460526104,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000001000"
"2710-53911","NEWBCARVA1",2013-08-01,"AHY","M",10.4,61,"CACH",2013,0.847419383178135,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000001000"
"2710-53912","NEWBCARVA1",2013-08-01,"HY","U",8.7,61,"CACH",2013,-1.38587940801011,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000001000"
"2710-53913","NEWBCARVA1",2013-08-01,"HY","U",10,59,"CACH",2013,1.01239409415165,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000001000"
"2710-53914","NEWBCARVA1",2013-08-01,"AHY","U",10.1,61,"CACH",2013,0.453307831791974,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000001000"
"2710-53915","NEWBCARVA1",2013-08-01,"AHY","F",10,64,"CACH",2013,-0.612287559232596,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000001000"
"2710-53916","NEWBCARVA1",2013-08-01,"HY","U",9.1,62,"CACH",2013,-1.15538830125467,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000001000"
"2710-53925","REITBOBMD1",2014-03-21,"AHY","M",NA,NA,"CACH",2014,NA,20.05853178,26.15622598,402.34469716927,684.148157516827,0,0.833333333333333,"00000000000000100"
"2710-53937","NEWBCARVA1",2014-05-21,"AHY","M",9.8,63,"CACH",2014,-0.563432817695132,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000000100"
"2710-53938","NEWBCARVA1",2014-05-21,"AHY","F",10.4,64,"CACH",2014,-0.12417448567355,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000000110"
"2710-53939","NEWBCARVA1",2014-05-21,"AHY","U",NA,NA,"HOWR",2014,NA,0.000842028,92.1379243,7.09011152784e-07,8489.39709431253,0,0,"00000000000000100"
"2710-53947","STANJEFMD1",2014-06-16,"HY","U",NA,NA,"HOWR",2014,NA,3.963088948,63.17800932,15.7060740097597,3991.46086163801,0.333333333333333,0,"00000000000000100"
"2710-53948","STANJEFMD1",2014-06-16,"AHY","F",NA,NA,"HOWR",2014,NA,3.963088948,63.17800932,15.7060740097597,3991.46086163801,0.333333333333333,0,"00000000000000100"
"2710-53949","STANJEFMD1",2014-06-16,"AHY","U",NA,NA,"CACH",2014,NA,3.963088948,63.17800932,15.7060740097597,3991.46086163801,0.333333333333333,0,"00000000000000101"
"2710-53950","BEALTOMMD1",2014-06-17,"AHY","U",NA,NA,"CACH",2014,NA,8.157654453,65.96875845,66.5473261745507,4351.87709143445,0.333333333333333,0,"00000000000000100"
"2710-53951","MOSMCARMD1",2014-06-19,"AHY","M",NA,NA,"HOWR",2014,NA,8.649559101,28.26881615,74.8148726416919,799.125966522501,0.666666666666667,0.166666666666667,"00000000000000100"
"2710-53952","MOSMCARMD1",2014-06-19,"AHY","F",NA,NA,"CACH",2014,NA,8.649559101,28.26881615,74.8148726416919,799.125966522501,0.666666666666667,0.166666666666667,"00000000000000100"
"2710-53953","MOSMCARMD1",2014-06-19,"AHY","F",NA,NA,"HOWR",2014,NA,8.649559101,28.26881615,74.8148726416919,799.125966522501,0.666666666666667,0.166666666666667,"00000000000000100"
"2710-53954","WILLTERMD1",2014-06-23,"HY","U",NA,NA,"HOWR",2014,NA,36.48290231,27.76305275,1331.002160961,770.787097999283,0.333333333333333,0.166666666666667,"00000000000000100"
"2710-53955","WILLTERMD1",2014-06-23,"AHY","F",NA,NA,"HOWR",2014,NA,36.48290231,27.76305275,1331.002160961,770.787097999283,0.333333333333333,0.166666666666667,"00000000000000100"
"2710-53956","WILLTERMD1",2014-06-23,"SY","F",NA,NA,"CACH",2014,NA,36.48290231,27.76305275,1331.002160961,770.787097999283,0.333333333333333,0.166666666666667,"00000000000000100"
"2710-53963","BRIGKIMMD1",2014-07-01,"HY","U",NA,NA,"CACH",2014,NA,47.5602789,6.773998588,2261.98012904579,45.887056870226,0,0.5,"00000000000000100"
"2710-53965","LANDCELVA1",2014-07-10,"AHY","U",NA,NA,"CACH",2014,NA,16.06148664,38.44345769,257.971353086898,1477.89943916282,0.333333333333333,0.166666666666667,"00000000000000100"
"2710-53966","LANDCELVA1",2014-07-10,"AHY","M",NA,NA,"HOWR",2014,NA,16.06148664,38.44345769,257.971353086898,1477.89943916282,0.333333333333333,0.166666666666667,"00000000000000100"
"2710-53967","LANDCELVA1",2014-07-10,"AHY","F",NA,NA,"CACH",2014,NA,16.06148664,38.44345769,257.971353086898,1477.89943916282,0.333333333333333,0.166666666666667,"00000000000000100"
"2710-53968","LANDCELVA1",2014-07-10,"HY","U",NA,NA,"HOWR",2014,NA,16.06148664,38.44345769,257.971353086898,1477.89943916282,0.333333333333333,0.166666666666667,"00000000000000110"
"2710-53969","LANDCELVA1",2014-07-10,"HY","U",NA,NA,"HOWR",2014,NA,16.06148664,38.44345769,257.971353086898,1477.89943916282,0.333333333333333,0.166666666666667,"00000000000000100"
"2710-53972","STUECHRVA2",2014-07-19,"HY","U",NA,NA,"CACH",2014,NA,20.95810204,34.6713384,439.242041119052,1202.10170644731,0,0,"00000000000000101"
"2710-53973","STUECHRVA2",2014-07-19,"AHY","U",NA,NA,"CACH",2014,NA,20.95810204,34.6713384,439.242041119052,1202.10170644731,0,0,"00000000000000100"
"2710-53974","BROWANNMD1",2014-07-22,"AHY","U",NA,NA,"HOWR",2014,NA,6.921703622,10.17267325,47.9099810308079,103.483281051266,0,0,"00000000000000110"
"2710-53975","BROWANNMD1",2014-07-22,"HY","U",NA,NA,"CACH",2014,NA,6.921703622,10.17267325,47.9099810308079,103.483281051266,0,0,"00000000000000100"
"2710-53981","KEYESUSMD1",2014-07-26,"HY","U",NA,NA,"CACH",2014,NA,1.348740725,64.01294036,1.81910154327353,4097.65653353292,0,0,"00000000000000100"
"2710-53982","KEYESUSMD1",2014-07-26,"AHY","U",NA,NA,"CACH",2014,NA,1.348740725,64.01294036,1.81910154327353,4097.65653353292,0,0,"00000000000000110"
"2710-53983","KEYESUSMD1",2014-07-26,"AHY","U",NA,NA,"CACH",2014,NA,1.348740725,64.01294036,1.81910154327353,4097.65653353292,0,0,"00000000000000100"
"2710-54003","PHARAIMMD1",2013-07-31,"HY","U",9.5,60,"CACH",2013,-0.013880558257339,0.654714774,83.85746467,0.428651435293871,7032.0743808803,0,0,"00000000000001000"
"2710-54004","PHARAIMMD1",2013-07-31,"SY","U",9.9,60,"CACH",2013,0.525118761319564,0.654714774,83.85746467,0.428651435293871,7032.0743808803,0,0,"00000000000001000"
"2710-54005","PHARAIMMD1",2013-07-31,"SY","U",9.9,62,"CACH",2013,-0.130357435588372,0.654714774,83.85746467,0.428651435293871,7032.0743808803,0,0,"00000000000001000"
"2710-54012","WILLTERMD1",2013-08-05,"HY","U",9.4,62,"CACH",2013,-0.771001726629805,36.48290231,27.76305275,1331.002160961,770.787097999283,0.333333333333333,0.166666666666667,"00000000000001000"
"2710-54302","BALASUCMD1",2014-06-16,"SY","U",10.2,65,"CACH",2014,-0.661250096562215,14.83659224,65.48449142,220.124469296028,4288.21861653605,0,0,"00000000000000100"
"2710-54303","BARBJERMD1",2014-06-17,"AHY","M",10.2,50,"HOWR",2014,-0.562700181241648,14.53846335,38.09019673,211.366916579293,1450.8630869301,0,0.166666666666667,"00000000000000100"
"2710-54304","BARBJERMD1",2014-06-17,"HY","U",8.6,61,"CACH",2014,-1.51724992513883,14.53846335,38.09019673,211.366916579293,1450.8630869301,0,0.166666666666667,"00000000000000100"
"2710-54305","TATEJUAMD1",2014-06-19,"AHY","M",10.2,50,"HOWR",2014,-0.562700181241648,15.26069222,41.28186902,232.888727033569,1704.19270978444,1,0.166666666666667,"00000000000000100"
"2710-54306","TATEJUAMD1",2014-06-19,"HY","U",10.6,65,"CACH",2014,-0.18462796708588,15.26069222,41.28186902,232.888727033569,1704.19270978444,1,0.166666666666667,"00000000000000110"
"2710-54307","TATEJUAMD1",2014-06-19,"AHY","M",10.9,50,"HOWR",2014,0.0367151948001328,15.26069222,41.28186902,232.888727033569,1704.19270978444,1,0.166666666666667,"00000000000000100"
"2710-54308","TATEJUAMD1",2014-06-19,"AHY","M",10.3,51,"HOWR",2014,-0.793450055461668,15.26069222,41.28186902,232.888727033569,1704.19270978444,1,0.166666666666667,"00000000000000111"
"2710-54317","SALOSHEMD1",2014-07-01,"AHY","F",10.7,63,"CACH",2014,0.561721613168363,19.82525979,44.62693072,393.040925740991,1991.56294548768,0,0,"00000000000000100"
"2710-54337","PERRCHRMD1",2014-07-19,"AHY","F",10.3,65,"CACH",2014,-0.542094564193131,0,98.61435002,0,9724.79002986707,0,0,"00000000000000101"
"2710-54346","PHARAIMMD1",2014-07-27,"AHY","U",10.5,67,"CACH",2014,-0.873028877812551,0.654714774,83.85746467,0.428651435293871,7032.0743808803,0,0,"00000000000000100"
"2710-54347","PHARAIMMD1",2014-07-27,"AHY","U",9.6,59,"CACH",2014,0.459293754457231,0.654714774,83.85746467,0.428651435293871,7032.0743808803,0,0,"00000000000000111"
"2710-54348","PHARAIMMD1",2014-07-27,"AHY","U",9.4,58,"CACH",2014,0.528676459737672,0.654714774,83.85746467,0.428651435293871,7032.0743808803,0,0,"00000000000000100"
"2711-77602","MOLIKARMD1",2015-06-08,"ASY","M",21.3,69,"SOSP",2015,-0.70679778595533,36.94675413,8.527011599,1365.06264074267,72.7099268094805,1,0.5,"00000000000000010"
"2711-77603","MOLIKARMD1",2015-06-08,"AHY","U",21.4,59,"CARW",2015,0.759688133395282,36.94675413,8.527011599,1365.06264074267,72.7099268094805,1,0.5,"00000000000000010"
"2711-77604","BARBJERMD1",2015-06-18,"AHY","U",22,59,"CARW",2015,1.06199174532441,14.53846335,38.09019673,211.366916579293,1450.8630869301,0,0.166666666666667,"00000000000000010"
"2711-77607","WILLTERMD1",2015-06-23,"SY","M",21.3,68,"SOSP",2015,-0.444044932316093,36.48290231,27.76305275,1331.002160961,770.787097999283,0.333333333333333,0.166666666666667,"00000000000000011"
"2711-77612","FARYSIMMD1",2015-06-26,"AHY","F",18.9,62,"SOSP",2015,-0.157360517926813,37.24653924,20.51843583,1387.30468535686,421.006208909828,0.333333333333333,0.166666666666667,"00000000000000010"
"2711-77613","FARYSIMMD1",2015-06-26,"AHY","M",19.5,65,"SOSP",2015,-0.653532979190134,37.24653924,20.51843583,1387.30468535686,421.006208909828,0.333333333333333,0.166666666666667,"00000000000000011"
"2711-77621","SALOSHEMD1",2015-07-14,"HY","U",20,62,"CARW",2015,-0.952461301552466,19.82525979,44.62693072,393.040925740991,1991.56294548768,0,0,"00000000000000010"
"2711-77622","SALOSHEMD1",2015-07-14,"AHY","F",21.3,62,"CARW",2015,-0.362910474501718,19.82525979,44.62693072,393.040925740991,1991.56294548768,0,0,"00000000000000010"
"2711-77643","STEWBETMD1",2015-07-29,"AHY","M",19.9,58,"CARW",2015,0.3743654192484,10.65494417,43.13767455,113.527835265817,1860.85896558172,0,0,"00000000000000010"
"2711-77701","PIROELADC1",2015-07-15,"AHY","F",20.6,61,"CARW",2015,-0.352336121486128,47.63817169,14.99615988,2269.39540196592,224.884811146522,0.666666666666667,0.333333333333333,"00000000000000011"
"2711-77702","PIROELADC1",2015-07-15,"AHY","M",21.4,66.5,"SOSP",2015,0.025981611580702,47.63817169,14.99615988,2269.39540196592,224.884811146522,0.666666666666667,0.333333333333333,"00000000000000010"
"2711-77709","MANNJANDC1",2015-07-17,"AHY","F",19.6,62,"SOSP",2015,0.286470092265807,6.894112475,60.19210468,47.5287868179506,3623.08946580808,0.666666666666667,0.166666666666667,"00000000000000010"
"2711-77711","MANNJANDC1",2015-07-17,"AHY","M",22.9,66,"SOSP",2015,1.03261708951574,6.894112475,60.19210468,47.5287868179506,3623.08946580808,0.666666666666667,0.166666666666667,"00000000000000011"
"2730-24704","VONGJENMD1",2014-05-03,"AHY","M",NA,NA,"CACH",2014,NA,17.46857133,39.74295739,305.150984311298,1579.50266210336,0.333333333333333,0,"00000000000000110"
"2730-24707","WOLFKARDC1",2014-05-04,NA,NA,NA,NA,"CACH",2014,NA,48.631,5.22,2364.974161,27.2484,NA,0,"00000000000000100"
"2730-24708","PIROELADC1",2014-05-04,"AHY","M",NA,NA,"CACH",2014,NA,47.63817169,14.99615988,2269.39540196592,224.884811146522,0.666666666666667,0.333333333333333,"00000000000000100"
"2730-24716","ROHRSALMD1",2014-05-06,"AHY","F",NA,NA,"CACH",2014,NA,0.463756779,61.16224778,0.215070350068455,3740.82055350212,1.33333333333333,0,"00000000000000100"
"2730-24729","STEWBETMD1",2014-05-17,"SY","F",9.7,56,"CACH",2014,1.71738150642904,10.65494417,43.13767455,113.527835265817,1860.85896558172,0,0,"00000000000000110"
"2730-24730","STEWBETMD1",2014-05-19,"AHY","M",NA,NA,"HOWR",2014,NA,10.65494417,43.13767455,113.527835265817,1860.85896558172,0,0,"00000000000000100"
"2730-24741","SILLSCOMD1",2014-06-07,"AHY","M",10.4,47,"HOWR",2014,0.685351119583115,36.37380132,18.83333056,1323.05342246683,354.69433998223,1.33333333333333,0.5,"00000000000000100"
"2730-24755","GECACARVA1",2014-06-21,"AHY","U",9.5,53,"CACH",2014,2.6742826352855,26.20836622,27.43229868,686.878459921637,752.53101086873,0.666666666666667,0,"00000000000000100"
